Birdlife_Name,Jetz_Name
Dendropicos abyssinicus,Dendropicos_abyssinicus
Dendropicos elachus,Dendropicos_elachus
Dendropicos elliotii,Dendropicos_elliotii
Dendropicos fuscescens,Dendropicos_fuscescens
Dendropicos gabonensis,Dendropicos_gabonensis
Dendropicos goertae,Dendropicos_goertae
Dendropicos griseocephalus,Dendropicos_griseocephalus
Dendropicos johnstoni,Dendropicos_johnstoni
Dendropicos lugubris,Dendropicos_lugubris
Dendropicos namaquus,Dendropicos_namaquus
Dendropicos poecilolaemus,Dendropicos_poecilolaemus
Dendropicos pyrrhogaster,Dendropicos_pyrrhogaster
Dendropicos spodocephalus,Dendropicos_spodocephalus
Dendropicos stierlingi,Dendropicos_stierlingi
Dendropicos xantholophus,Dendropicos_xantholophus
Dendroplex kienerii,Dendroplex_kienerii
Dendroplex picus,Dendroplex_picus
Dendrortyx barbatus,Dendrortyx_barbatus
Dendrortyx leucophrys,Dendrortyx_leucophrys
Dendrortyx macroura,Dendrortyx_macroura
Deroptyus accipitrinus,Deroptyus_accipitrinus
Diaphorapteryx hawkinsi,Diaphorapteryx_hawkinsi
Dicaeum aeneum,Dicaeum_aeneum
Dicaeum agile,Dicaeum_aeruginosum
Dicaeum agile,Dicaeum_agile
Dicaeum annae,Dicaeum_annae
Dicaeum anthonyi,Dicaeum_anthonyi
Dicaeum kampalili,Dicaeum_anthonyi
Dicaeum aureolimbatum,Dicaeum_aureolimbatum
Dicaeum australe,Dicaeum_australe
Dicaeum bicolor,Dicaeum_bicolor
Dicaeum celebicum,Dicaeum_celebicum
Dicaeum chrysorrheum,Dicaeum_chrysorrheum
Dicaeum concolor,Dicaeum_concolor
Dicaeum cruentatum,Dicaeum_cruentatum
Dicaeum erythrorhynchos,Dicaeum_erythrorhynchos
Dicaeum erythrothorax,Dicaeum_erythrothorax
Dicaeum everetti,Dicaeum_everetti
Dicaeum eximium,Dicaeum_eximium
Dicaeum geelvinkianum,Dicaeum_geelvinkianum
Dicaeum haematostictum,Dicaeum_haematostictum
Dicaeum hirundinaceum,Dicaeum_hirundinaceum
Dicaeum ignicolle,Dicaeum_hirundinaceum
Dicaeum keiense,Dicaeum_hirundinaceum
Dicaeum hypoleucum,Dicaeum_hypoleucum
Dicaeum igniferum,Dicaeum_igniferum
Dicaeum ignipectus,Dicaeum_ignipectus
Dicaeum cambodianum,Dicaeum_ignipectus
Dicaeum beccarii,Dicaeum_ignipectus
Dicaeum luzoniense,Dicaeum_ignipectus
Dicaeum maugei,Dicaeum_maugei
Dicaeum melanozanthum,Dicaeum_melanoxanthum
Dicaeum minullum,Dicaeum_minullum
Dicaeum monticolum,Dicaeum_monticolum
Dicaeum nehrkorni,Dicaeum_nehrkorni
Dicaeum nigrilore,Dicaeum_nigrilore
Dicaeum nitidum,Dicaeum_nitidum
Dicaeum pectorale,Dicaeum_pectorale
Dicaeum proprium,Dicaeum_proprium
Dicaeum pygmaeum,Dicaeum_pygmaeum
Dicaeum quadricolor,Dicaeum_quadricolor
Dicaeum retrocinctum,Dicaeum_retrocinctum
Dicaeum hanieli,Dicaeum_sanguinolentum
Dicaeum wilhelminae,Dicaeum_sanguinolentum
Dicaeum sanguinolentum,Dicaeum_sanguinolentum
Dicaeum schistaceiceps,Dicaeum_schistaceiceps
Dicaeum trigonostigma,Dicaeum_trigonostigma
Dicaeum tristrami,Dicaeum_tristrami
Dicaeum trochileum,Dicaeum_trochileum
Dicaeum vincens,Dicaeum_vincens
Dicaeum concolor,Dicaeum_virescens
Dicaeum vulneratum,Dicaeum_vulneratum
Willisornis nigrigula,Dichropogon_poecilinotus
Willisornis poecilinotus,Dichropogon_poecilinotus
Dichrozona cincta,Dichrozona_cincta
Dicrurus adsimilis,Dicrurus_adsimilis
Dicrurus aeneus,Dicrurus_aeneus
Dicrurus aldabranus,Dicrurus_aldabranus
Dicrurus andamanensis,Dicrurus_andamanensis
Dicrurus annectens,Dicrurus_annectans
Dicrurus atripennis,Dicrurus_atripennis
Dicrurus balicassius,Dicrurus_balicassius
Dicrurus bracteatus,Dicrurus_bracteatus
Dicrurus caerulescens,Dicrurus_caerulescens
Dicrurus densus,Dicrurus_densus
Dicrurus forficatus,Dicrurus_forficatus
Dicrurus fuscipennis,Dicrurus_fuscipennis
Dicrurus hottentottus,Dicrurus_hottentottus
Dicrurus striatus,Dicrurus_hottentottus
Dicrurus leucophaeus,Dicrurus_leucophaeus
Dicrurus lophorinus,Dicrurus_lophorinus
Dicrurus ludwigii,Dicrurus_ludwigii
Dicrurus macrocercus,Dicrurus_macrocercus
Dicrurus megarhynchus,Dicrurus_megarhynchus
Dicrurus menagei,Dicrurus_menagei
Dicrurus modestus,Dicrurus_modestus
Dicrurus montanus,Dicrurus_montanus
Dicrurus paradiseus,Dicrurus_paradiseus
Dicrurus remifer,Dicrurus_remifer
Dicrurus sumatranus,Dicrurus_sumatranus
Dicrurus waldenii,Dicrurus_waldenii
Didunculus strigirostris,Didunculus_strigirostris
Diglossa albilatera,Diglossa_albilatera
Diglossa baritula,Diglossa_baritula
Diglossa brunneiventris,Diglossa_brunneiventris
Diglossa carbonaria,Diglossa_carbonaria
Diglossa duidae,Diglossa_duidae
Diglossa gloriosa,Diglossa_gloriosa
Diglossa gloriosissima,Diglossa_gloriosissima
Diglossa humeralis,Diglossa_humeralis
Diglossa lafresnayii,Diglossa_lafresnayii
Diglossa major,Diglossa_major
Diglossa mystacalis,Diglossa_mystacalis
Diglossa plumbea,Diglossa_plumbea
Diglossa sittoides,Diglossa_sittoides
Diglossa venezuelensis,Diglossa_venezuelensis
Diglossa caerulescens,Diglossopsis_caerulescens
Diglossa cyanea,Diglossopsis_cyanea
Diglossa glauca,Diglossopsis_glauca
Diglossa indigotica,Diglossopsis_indigotica
Dinemellia dinemelli,Dinemellia_dinemelli
Dinopium benghalense,Dinopium_benghalense
Dinopium everetti,Dinopium_everetti
Dinopium javanense,Dinopium_javanense
Dinopium psarodes,Dinopium_psarodes
Dinopium rafflesii,Dinopium_rafflesii
Dinopium shorii,Dinopium_shorii
Diomedea amsterdamensis,Diomedea_amsterdamensis
Diomedea antipodensis,Diomedea_antipodensis
Diomedea dabbenena,Diomedea_dabbenena
Diomedea epomophora,Diomedea_epomophora
Diomedea exulans,Diomedea_exulans
Diomedea sanfordi,Diomedea_sanfordi
Diopsittaca cumanensis,Diopsittaca_cumanensis
Diopsittaca nobilis,Diopsittaca_nobilis
Melaenornis brunneus,Dioptrornis_brunneus
Melaenornis chocolatinus,Dioptrornis_chocolatinus
Melaenornis fischeri,Dioptrornis_fischeri
Cicinnurus magnificus,Diphyllodes_magnificus
Cicinnurus respublica,Diphyllodes_respublica
Discosura conversii,Discosura_conversii
Discosura langsdorffi,Discosura_langsdorffi
Discosura letitiae,Discosura_letitiae
Discosura longicaudus,Discosura_longicaudus
Discosura popelairii,Discosura_popelairii
Diuca diuca,Diuca_diuca
Chionodacryon speculiferum,Diuca_speculifera
Ptiloxena atroviolacea,Dives_atroviolaceus
Dives dives,Dives_dives
Dives warczewiczi,Dives_warszewiczi
Dolichonyx oryzivorus,Dolichonyx_oryzivorus
Doliornis remseni,Doliornis_remseni
Doliornis sclateri,Doliornis_sclateri
Sporophila fringilloides,Dolospingus_fringilloides
Donacobius atricapilla,Donacobius_atricapilla
Donacospiza albifrons,Donacospiza_albifrons
Doricha eliza,Doricha_eliza
Doricha enicura,Doricha_enicura
Doryfera johannae,Doryfera_johannae
Doryfera ludovicae,Doryfera_ludovicae
Drepanis funerea,Drepanis_funerea
Drepanis pacifica,Drepanis_pacifica
Drepanoptila holosericea,Drepanoptila_holosericea
Drepanorhynchus reichenowi,Drepanorhynchus_reichenowi
Drepanornis albertisi,Drepanornis_albertisi
Drepanornis bruijnii,Drepanornis_bruijnii
Dreptes thomensis,Dreptes_thomensis
Bradypterus brunneus,Dromaeocercus_brunneus
Dromaius baudinianus,Dromaius_baudinianus
Dromaius minor,Dromaius_minor
Dromaius novaehollandiae,Dromaius_novaehollandiae
Dromas ardeola,Dromas_ardeola
Dromococcyx pavoninus,Dromococcyx_pavoninus
Dromococcyx phasianellus,Dromococcyx_phasianellus
Drymocichla incana,Drymocichla_incana
Drymodes brunneopygia,Drymodes_brunneopygia
Drymodes beccarii,Drymodes_superciliaris
Drymodes superciliaris,Drymodes_superciliaris
Drymophila klagesi,Drymophila_caudata
Drymophila striaticeps,Drymophila_caudata
Drymophila hellmayri,Drymophila_caudata
Drymophila caudata,Drymophila_caudata
Drymophila devillei,Drymophila_devillei
Drymophila ferruginea,Drymophila_ferruginea
Drymophila genei,Drymophila_genei
Drymophila malura,Drymophila_malura
Drymophila ochropyga,Drymophila_ochropyga
Drymophila rubricollis,Drymophila_rubricollis
Drymophila squamata,Drymophila_squamata
Drymornis bridgesii,Drymornis_bridgesii
Dryobates pernyii,Dryobates_pernyii
Hylatomus galeatus,Dryocopus_galeatus
Dryocopus hodgei,Dryocopus_hodgei
Dryocopus javensis,Dryocopus_javensis
Hylatomus lineatus,Dryocopus_lineatus
Dryocopus martius,Dryocopus_martius
Hylatomus pileatus,Dryocopus_pileatus
Hylatomus schulzii,Dryocopus_schulzi
Dryolimnas augusti,Dryolimnas_augusti
Dryolimnas cuvieri,Dryolimnas_cuvieri
Dryoscopus angolensis,Dryoscopus_angolensis
Dryoscopus cubla,Dryoscopus_cubla
Dryoscopus gambensis,Dryoscopus_gambensis
Dryoscopus pringlii,Dryoscopus_pringlii
Dryoscopus sabini,Dryoscopus_sabini
Dryoscopus senegalensis,Dryoscopus_senegalensis
Dryotriorchis spectabilis,Dryotriorchis_spectabilis
Dubusia taeniata,Dubusia_taeniata
Dubusia carrikeri,Dubusia_taeniata
Dubusia stictocephala,Dubusia_taeniata
Ducula aenea,Ducula_aenea
Ducula aurorae,Ducula_aurorae
Ducula badia,Ducula_badia
Ducula bakeri,Ducula_bakeri
Ducula basilica,Ducula_basilica
Ducula bicolor,Ducula_bicolor
Ducula brenchleyi,Ducula_brenchleyi
Ducula carola,Ducula_carola
Ducula chalconota,Ducula_chalconota
Ducula cineracea,Ducula_cineracea
Ducula concinna,Ducula_concinna
Ducula cuprea,Ducula_cuprea
Ducula finschii,Ducula_finschii
Ducula forsteni,Ducula_forsteni
Ducula galeata,Ducula_galeata
Ducula geelvinkiana,Ducula_geelvinkiana
Ducula goliath,Ducula_goliath
Ducula lacernulata,Ducula_lacernulata
Ducula latrans,Ducula_latrans
Ducula luctuosa,Ducula_luctuosa
Ducula melanochroa,Ducula_melanochroa
Ducula mindorensis,Ducula_mindorensis
Ducula mullerii,Ducula_mullerii
Ducula myristicivora,Ducula_myristicivora
Ducula neglecta,Ducula_neglecta
Ducula aenea,Ducula_nicobarica
Ducula obiensis,Ducula_obiensis
Ducula oceanica,Ducula_oceanica
Ducula oenothorax,Ducula_oenothorax
Ducula pacifica,Ducula_pacifica
Ducula perspicillata,Ducula_perspicillata
Ducula pickeringii,Ducula_pickeringii
Ducula pinon,Ducula_pinon
Ducula pistrinaria,Ducula_pistrinaria
Ducula poliocephala,Ducula_poliocephala
Ducula radiata,Ducula_radiata
Ducula rosacea,Ducula_rosacea
Ducula rubricera,Ducula_rubricera
Ducula rufigaster,Ducula_rufigaster
Ducula salvadorii,Ducula_salvadorii
Ducula spilorrhoa,Ducula_spilorrhoa
Ducula subflavescens,Ducula_subflavescens
Ducula whartoni,Ducula_whartoni
Ducula zoeae,Ducula_zoeae
Dulus dominicus,Dulus_dominicus
Dumetella carolinensis,Dumetella_carolinensis
Dumetia hyperythra,Dumetia_hyperythra
Ixobrychus flavicollis,Dupetor_flavicollis
Dyaphorophyia blissetti,Dyaphorophyia_blissetti
Dyaphorophyia castanea,Dyaphorophyia_castanea
Dyaphorophyia hormophora,Dyaphorophyia_castanea
Dyaphorophyia chalybea,Dyaphorophyia_chalybea
Dyaphorophyia concreta,Dyaphorophyia_concreta
Dyaphorophyia ansorgei,Dyaphorophyia_concreta
Dyaphorophyia jamesoni,Dyaphorophyia_jamesoni
Dyaphorophyia tonsa,Dyaphorophyia_tonsa
Dysithamnus leucostictus,Dysithamnus_leucostictus
Dysithamnus mentalis,Dysithamnus_mentalis
Dysithamnus occidentalis,Dysithamnus_occidentalis
Dysithamnus plumbeus,Dysithamnus_plumbeus
Dysithamnus puncticeps,Dysithamnus_puncticeps
Dysithamnus stictothorax,Dysithamnus_stictothorax
Dysithamnus striaticeps,Dysithamnus_striaticeps
Dysithamnus xanthopterus,Dysithamnus_xanthopterus
Dysmorodrepanis munroi,Dysmorodrepanis_munroi
Eclectus infectus,Eclectus_infectus
Eclectus roratus,Eclectus_roratus
Ectopistes migratorius,Ectopistes_migratorius
Egretta ardesiaca,Egretta_ardesiaca
Egretta caerulea,Egretta_caerulea
Egretta gularis,Egretta_dimorpha
Egretta eulophotes,Egretta_eulophotes
Egretta garzetta,Egretta_garzetta
Egretta gularis,Egretta_gularis
Ardea intermedia,Egretta_intermedia
Egretta novaehollandiae,Egretta_novaehollandiae
Egretta picata,Egretta_picata
Egretta rufescens,Egretta_rufescens
Egretta sacra,Egretta_sacra
Egretta thula,Egretta_thula
Egretta tricolor,Egretta_tricolor
Egretta vinaceigula,Egretta_vinaceigula
Elaenia albiceps,Elaenia_albiceps
Elaenia chiriquensis,Elaenia_chiriquensis
Elaenia brachyptera,Elaenia_chiriquensis
Elaenia cristata,Elaenia_cristata
Elaenia dayi,Elaenia_dayi
Elaenia cherriei,Elaenia_fallax
Elaenia fallax,Elaenia_fallax
Elaenia flavogaster,Elaenia_flavogaster
Elaenia frantzii,Elaenia_frantzii
Elaenia gigas,Elaenia_gigas
Elaenia martinica,Elaenia_martinica
Elaenia mesoleuca,Elaenia_mesoleuca
Elaenia sordida,Elaenia_obscura
Elaenia obscura,Elaenia_obscura
Elaenia pallatangae,Elaenia_pallatangae
Elaenia olivina,Elaenia_pallatangae
Elaenia parvirostris,Elaenia_parvirostris
Elaenia pelzelni,Elaenia_pelzelni
Elaenia ridleyana,Elaenia_ridleyana
Elaenia ruficeps,Elaenia_ruficeps
Elaenia spectabilis,Elaenia_spectabilis
Elaenia strepera,Elaenia_strepera
Elanoides forficatus,Elanoides_forficatus
Elanus axillaris,Elanus_axillaris
Elanus caeruleus,Elanus_caeruleus
Elanus leucurus,Elanus_leucurus
Elanus scriptus,Elanus_scriptus
Elaphrornis palliseri,Elaphrornis_palliseri
Electron carinatum,Electron_carinatum
Electron platyrhynchum,Electron_platyrhynchum
Eleoscytalopus indigoticus,Eleoscytalopus_indigoticus
Eleoscytalopus psychopompus,Eleoscytalopus_psychopompus
Eleothreptus anomalus,Eleothreptus_anomalus
Elminia albicauda,Elminia_albicauda
Elminia albiventris,Elminia_albiventris
Elminia albonotata,Elminia_albonotatus
Elminia longicauda,Elminia_longicauda
Elminia nigromitrata,Elminia_nigromitratus
Elseyornis melanops,Elseyornis_melanops
Elvira chionura,Elvira_chionura
Elvira cupreiceps,Elvira_cupreiceps
Emberiza affinis,Emberiza_affinis
Emberiza aureola,Emberiza_aureola
Emberiza bruniceps,Emberiza_bruniceps
Emberiza buchanani,Emberiza_buchanani
Emberiza cabanisi,Emberiza_cabanisi
Emberiza caesia,Emberiza_caesia
Emberiza calandra,Emberiza_calandra
Emberiza capensis,Emberiza_capensis
Emberiza chrysophrys,Emberiza_chrysophrys
Emberiza cia,Emberiza_cia
Emberiza cineracea,Emberiza_cineracea
Emberiza cioides,Emberiza_cioides
Emberiza cirlus,Emberiza_cirlus
Emberiza citrinella,Emberiza_citrinella
Emberiza elegans,Emberiza_elegans
Emberiza flaviventris,Emberiza_flaviventris
Emberiza fucata,Emberiza_fucata
Emberiza godlewskii,Emberiza_godlewskii
Emberiza hortulana,Emberiza_hortulana
Emberiza impetuani,Emberiza_impetuani
Emberiza jankowskii,Emberiza_jankowskii
Emberiza koslowi,Emberiza_koslowi
Emberiza lathami,Emberiza_lathami
Emberiza leucocephalos,Emberiza_leucocephalos
Emberiza melanocephala,Emberiza_melanocephala
Emberiza pallasi,Emberiza_pallasi
Emberiza poliopleura,Emberiza_poliopleura
Emberiza pusilla,Emberiza_pusilla
Emberiza rustica,Emberiza_rustica
Emberiza rutila,Emberiza_rutila
Emberiza sahari,Emberiza_sahara
Emberiza schoeniclus,Emberiza_schoeniclus
Emberiza siemsseni,Emberiza_siemsseni
Emberiza socotrana,Emberiza_socotrana
Emberiza personata,Emberiza_spodocephala
Emberiza spodocephala,Emberiza_spodocephala
Emberiza stewarti,Emberiza_stewarti
Emberiza striolata,Emberiza_striolata
Emberiza sulphurata,Emberiza_sulphurata
Emberiza tahapisi,Emberiza_tahapisi
Emberiza goslingi,Emberiza_tahapisi
Emberiza tristrami,Emberiza_tristrami
Emberiza variabilis,Emberiza_variabilis
Emberiza capensis,Emberiza_vincenti
Emberiza yessoensis,Emberiza_yessoensis
Emberizoides duidae,Emberizoides_duidae
Emberizoides herbicola,Emberizoides_herbicola
Emberizoides ypiranganus,Emberizoides_ypiranganus
Embernagra longicauda,Embernagra_longicauda
Embernagra platensis,Embernagra_platensis
Emblema pictum,Emblema_pictum
Eminia lepida,Eminia_lepida
Empidonax affinis,Empidonax_affinis
Empidonax albigularis,Empidonax_albigularis
Empidonax alnorum,Empidonax_alnorum
Empidonax atriceps,Empidonax_atriceps
Empidonax difficilis,Empidonax_difficilis
Empidonax flavescens,Empidonax_flavescens
Empidonax flaviventris,Empidonax_flaviventris
Empidonax fulvifrons,Empidonax_fulvifrons
Empidonax hammondii,Empidonax_hammondii
Empidonax minimus,Empidonax_minimus
Empidonax oberholseri,Empidonax_oberholseri
Empidonax occidentalis,Empidonax_occidentalis
Empidonax traillii,Empidonax_traillii
Empidonax virescens,Empidonax_virescens
Empidonax wrightii,Empidonax_wrightii
Empidonomus varius,Empidonomus_varius
Melaenornis semipartitus,Empidornis_semipartitus
Enicognathus ferrugineus,Enicognathus_ferrugineus
Enicognathus leptorhynchus,Enicognathus_leptorhynchus
Enicurus immaculatus,Enicurus_immaculatus
Enicurus leschenaulti,Enicurus_leschenaulti
Enicurus maculatus,Enicurus_maculatus
Enicurus ruficapillus,Enicurus_ruficapillus
Enicurus schistaceus,Enicurus_schistaceus
Enicurus scouleri,Enicurus_scouleri
Enicurus velatus,Enicurus_velatus
Enodes erythrophris,Enodes_erythrophris
Ensifera ensifera,Ensifera_ensifera
Entomodestes coracinus,Entomodestes_coracinus
Entomodestes leucotis,Entomodestes_leucotis
Entomyzon albipennis,Entomyzon_cyanotis
Entomyzon cyanotis,Entomyzon_cyanotis
Eolophus roseicapilla,Eolophus_roseicapilla
Eophona migratoria,Eophona_migratoria
Eophona personata,Eophona_personata
Eopsaltria australis,Eopsaltria_australis
Cryptomicroeca flaviventris,Eopsaltria_flaviventris
Quoyornis georgianus,Eopsaltria_georgiana
Eopsaltria griseogularis,Eopsaltria_griseogularis
Eos cyanogenia,Eos_cyanogenia
Eos histrio,Eos_histrio
Eos reticulata,Eos_reticulata
Eos bornea,Eos_rubra
Eos semilarvata,Eos_semilarvata
Eos squamata,Eos_squamata
Ephippiorhynchus asiaticus,Ephippiorhynchus_asiaticus
Ephippiorhynchus senegalensis,Ephippiorhynchus_senegalensis
Epimachus fastosus,Epimachus_fastuosus
Epimachus meyeri,Epimachus_meyeri
Epinecrophylla erythrura,Epinecrophylla_erythrura
Epinecrophylla haematonota,Epinecrophylla_fjeldsaai
Epinecrophylla fulviventris,Epinecrophylla_fulviventris
Epinecrophylla gutturalis,Epinecrophylla_gutturalis
Epinecrophylla amazonica,Epinecrophylla_haematonota
Epinecrophylla haematonota,Epinecrophylla_haematonota
Epinecrophylla leucophthalma,Epinecrophylla_leucophthalma
Epinecrophylla hoffmannsi,Epinecrophylla_ornata
Epinecrophylla ornata,Epinecrophylla_ornata
Epinecrophylla spodionota,Epinecrophylla_spodionota
Epthianura albifrons,Epthianura_albifrons
Epthianura aurifrons,Epthianura_aurifrons
Epthianura crocea,Epthianura_crocea
Epthianura tricolor,Epthianura_tricolor
Eremalauda eremodites,Eremalauda_dunni
Eremalauda dunni,Eremalauda_dunni
Poodytes carteri,Eremiornis_carteri
Eremomela atricollis,Eremomela_atricollis
Eremomela badiceps,Eremomela_badiceps
Eremomela canescens,Eremomela_canescens
Eremomela flavicrissalis,Eremomela_flavicrissalis
Eremomela gregalis,Eremomela_gregalis
Eremomela icteropygialis,Eremomela_icteropygialis
Eremomela pusilla,Eremomela_pusilla
Eremomela icteropygialis,Eremomela_salvadorii
Eremomela scotops,Eremomela_scotops
Eremomela turneri,Eremomela_turneri
Eremomela usticollis,Eremomela_usticollis
Eremophila alpestris,Eremophila_alpestris
Eremophila bilopha,Eremophila_bilopha
Eremopterix australis,Eremopterix_australis
Eremopterix griseus,Eremopterix_griseus
Eremopterix leucopareia,Eremopterix_leucopareia
Eremopterix leucotis,Eremopterix_leucotis
Eremopterix nigriceps,Eremopterix_nigriceps
Eremopterix signatus,Eremopterix_signatus
Eremopterix verticalis,Eremopterix_verticalis
Cardellina rubra,Ergaticus_ruber
Cardellina versicolor,Ergaticus_versicolor
Eriocnemis aline,Eriocnemis_alinae
Eriocnemis cupreoventris,Eriocnemis_cupreoventris
Eriocnemis derbyi,Eriocnemis_derbyi
Eriocnemis glaucopoides,Eriocnemis_glaucopoides
Eriocnemis godini,Eriocnemis_godini
Eriocnemis isabellae,Eriocnemis_isabellae
Eriocnemis luciani,Eriocnemis_luciani
Eriocnemis mirabilis,Eriocnemis_mirabilis
Eriocnemis mosquera,Eriocnemis_mosquera
Eriocnemis nigrivestis,Eriocnemis_nigrivestis
Eriocnemis sapphiropygia,Eriocnemis_sapphiropygia
Eriocnemis vestita,Eriocnemis_vestita
Larvivora tanensis,Erithacus_akahige
Larvivora akahige,Erithacus_akahige
Larvivora namiyei,Erithacus_komadori
Larvivora komadori,Erithacus_komadori
Erithacus rubecula,Erithacus_rubecula
Erpornis zantholeuca,Erpornis_zantholeuca
Erythrocercus holochlorus,Erythrocercus_holochlorus
Erythrocercus livingstonei,Erythrocercus_livingstonei
Erythrocercus mccallii,Erythrocercus_mccallii
