"Birdlife_Name","Jetz_Name"
"Anisognathus melanogenys","Anisognathus_melanogenys"
"Anisognathus notabilis","Anisognathus_notabilis"
"Anisognathus somptuosus","Anisognathus_somptuosus"
"Anodorhynchus glaucus",NA
"Anodorhynchus hyacinthinus","Anodorhynchus_hyacinthinus"
"Anodorhynchus leari","Anodorhynchus_leari"
"Anomalospiza imberbis","Anomalospiza_imberbis"
"Anopetia gounellei","Anopetia_gounellei"
"Anorrhinus austeni","Anorrhinus_austeni"
"Anorrhinus galeritus","Anorrhinus_galeritus"
"Anorrhinus tickelli","Anorrhinus_tickelli"
"Anous albivittus","Procelsterna_albivitta"
"Anous ceruleus","Procelsterna_cerulea"
"Anous minutus","Anous_minutus"
"Anous stolidus","Anous_stolidus"
"Anous tenuirostris","Anous_tenuirostris"
"Anser albifrons","Anser_albifrons"
"Anser anser","Anser_anser"
"Anser brachyrhynchus","Anser_brachyrhynchus"
"Anser caerulescens","Chen_caerulescens"
"Anser canagicus","Chen_canagica"
"Anser cygnoid","Anser_cygnoides"
"Anser erythropus","Anser_erythropus"
"Anser fabalis","Anser_fabalis"
"Anser indicus","Anser_indicus"
"Anser rossii","Chen_rossii"
"Anseranas semipalmata","Anseranas_semipalmata"
"Anthipes monileger","Ficedula_monileger"
"Anthipes solitaris","Ficedula_solitaris"
"Anthobaphes violacea","Nectarinia_violacea"
"Anthocephala berlepschi","Anthocephala_floriceps"
"Anthocephala floriceps","Anthocephala_floriceps"
"Anthochaera carunculata","Anthochaera_carunculata"
"Anthochaera chrysoptera","Anthochaera_chrysoptera"
"Anthochaera lunulata","Anthochaera_lunulata"
"Anthochaera paradoxa","Anthochaera_paradoxa"
"Anthochaera phrygia","Xanthomyza_phrygia"
"Anthornis melanocephala","Anthornis_melanura"
"Anthornis melanura","Anthornis_melanura"
"Anthoscopus caroli","Anthoscopus_caroli"
"Anthoscopus flavifrons","Anthoscopus_flavifrons"
"Anthoscopus minutus","Anthoscopus_minutus"
"Anthoscopus musculus","Anthoscopus_musculus"
"Anthoscopus parvulus","Anthoscopus_parvulus"
"Anthoscopus punctifrons","Anthoscopus_punctifrons"
"Anthoscopus sylviella","Anthoscopus_caroli"
"Anthracoceros albirostris","Anthracoceros_albirostris"
"Anthracoceros coronatus","Anthracoceros_coronatus"
"Anthracoceros malayanus","Anthracoceros_malayanus"
"Anthracoceros marchei","Anthracoceros_marchei"
"Anthracoceros montani","Anthracoceros_montani"
"Anthracothorax aurulentus","Anthracothorax_dominicus"
"Anthracothorax dominicus","Anthracothorax_dominicus"
"Anthracothorax mango","Anthracothorax_mango"
"Anthracothorax nigricollis","Anthracothorax_nigricollis"
"Anthracothorax prevostii","Anthracothorax_prevostii"
"Anthracothorax veraguensis","Anthracothorax_veraguensis"
"Anthracothorax viridigula","Anthracothorax_viridigula"
"Anthracothorax viridis","Anthracothorax_viridis"
"Anthreptes anchietae","Anthreptes_anchietae"
"Anthreptes aurantius","Anthreptes_aurantium"
"Anthreptes gabonicus","Anthreptes_gabonicus"
"Anthreptes griseigularis","Anthreptes_malacensis"
"Anthreptes longuemarei","Anthreptes_longuemarei"
"Anthreptes malacensis","Anthreptes_malacensis"
"Anthreptes neglectus","Anthreptes_neglectus"
"Anthreptes orientalis","Anthreptes_orientalis"
"Anthreptes rectirostris","Anthreptes_rectirostris"
"Anthreptes reichenowi","Anthreptes_reichenowi"
"Anthreptes rhodolaemus","Anthreptes_rhodolaemus"
"Anthreptes rubritorques","Anthreptes_rubritorques"
"Anthreptes seimundi","Nectarinia_seimundi"
"Anthreptes simplex","Anthreptes_simplex"
"Anthreptes tephrolaemus","Anthreptes_rectirostris"
"Anthropoides paradiseus","Grus_paradisea"
"Anthropoides virgo","Grus_virgo"
"Anthus antarcticus","Anthus_antarcticus"
"Anthus berthelotii","Anthus_berthelotii"
"Anthus bogotensis","Anthus_bogotensis"
"Anthus brachyurus","Anthus_brachyurus"
"Anthus caffer","Anthus_caffer"
"Anthus campestris","Anthus_campestris"
"Anthus cervinus","Anthus_cervinus"
"Anthus chacoensis","Anthus_chacoensis"
"Anthus cinnamomeus","Anthus_richardi"
"Anthus correndera","Anthus_correndera"
"Anthus crenatus","Anthus_crenatus"
"Anthus furcatus","Anthus_furcatus"
"Anthus godlewskii","Anthus_godlewskii"
"Anthus gustavi","Anthus_gustavi"
"Anthus gutturalis","Anthus_gutturalis"
"Anthus hellmayri","Anthus_hellmayri"
"Anthus hodgsoni","Anthus_hodgsoni"
"Anthus hoeschi","Anthus_hoeschi"
"Anthus leucophrys","Anthus_leucophrys"
"Anthus lineiventris","Anthus_lineiventris"
"Anthus lutescens","Anthus_lutescens"
"Anthus melindae","Anthus_melindae"
"Anthus nattereri","Anthus_nattereri"
"Anthus nilghiriensis","Anthus_nilghiriensis"
"Anthus novaeseelandiae","Anthus_novaeseelandiae"
"Anthus nyassae","Anthus_similis"
"Anthus pallidiventris","Anthus_pallidiventris"
"Anthus peruvianus","Anthus_lutescens"
"Anthus petrosus","Anthus_petrosus"
"Anthus pratensis","Anthus_pratensis"
"Anthus richardi","Anthus_richardi"
"Anthus roseatus","Anthus_roseatus"
"Anthus rubescens","Anthus_rubescens"
"Anthus rufulus","Anthus_rufulus"
"Anthus similis","Anthus_similis"
"Anthus sokokensis","Anthus_sokokensis"
"Anthus spinoletta","Anthus_spinoletta"
"Anthus spragueii","Anthus_spragueii"
"Anthus sylvanus","Anthus_sylvanus"
"Anthus trivialis","Anthus_trivialis"
"Anthus vaalensis","Anthus_vaalensis"
"Antigone antigone","Grus_antigone"
"Antigone canadensis","Grus_canadensis"
"Antigone rubicunda","Grus_rubicunda"
"Antigone vipio","Grus_vipio"
"Antilophia bokermanni","Antilophia_bokermanni"
"Antilophia galeata","Antilophia_galeata"
"Antrostomus arizonae","Caprimulgus_vociferus"
"Antrostomus badius","Caprimulgus_badius"
"Antrostomus carolinensis","Caprimulgus_carolinensis"
"Antrostomus cubanensis","Caprimulgus_cubanensis"
"Antrostomus ekmani","Caprimulgus_ekmani"
"Antrostomus noctitherus","Caprimulgus_noctitherus"
"Antrostomus ridgwayi","Caprimulgus_ridgwayi"
"Antrostomus rufus","Caprimulgus_rufus"
"Antrostomus salvini","Caprimulgus_salvini"
"Antrostomus saturatus","Caprimulgus_saturatus"
"Antrostomus sericocaudatus","Caprimulgus_sericocaudatus"
"Antrostomus vociferus","Caprimulgus_vociferus"
"Anumara forbesi","Curaeus_forbesi"
"Anumbius annumbi","Anumbius_annumbi"
"Anurophasis monorthonyx","Anurophasis_monorthonyx"
"Apalharpactes mackloti","Apalharpactes_mackloti"
"Apalharpactes reinwardtii","Apalharpactes_reinwardtii"
"Apalis alticola","Apalis_alticola"
"Apalis argentea","Apalis_argentea"
"Apalis bamendae","Apalis_bamendae"
"Apalis binotata","Apalis_binotata"
"Apalis chapini","Apalis_chapini"
"Apalis chariessa","Apalis_chariessa"
"Apalis chirindensis","Apalis_chirindensis"
"Apalis cinerea","Apalis_cinerea"
"Apalis flavida","Apalis_flavida"
"Apalis flavigularis","Apalis_flavigularis"
"Apalis flavocincta","Apalis_flavida"
"Apalis fuscigularis","Apalis_fuscigularis"
"Apalis goslingi","Apalis_goslingi"
"Apalis jacksoni","Apalis_jacksoni"
"Apalis kaboboensis","Apalis_porphyrolaema"
"Apalis karamojae","Apalis_karamojae"
"Apalis lynesi","Apalis_lynesi"
"Apalis melanocephala","Apalis_melanocephala"
"Apalis nigriceps","Apalis_nigriceps"
"Apalis personata","Apalis_personata"
"Apalis porphyrolaema","Apalis_porphyrolaema"
"Apalis ruddi","Apalis_ruddi"
"Apalis rufogularis","Apalis_rufogularis"
"Apalis sharpii","Apalis_sharpii"
"Apalis thoracica","Apalis_thoracica"
"Apaloderma aequatoriale","Apaloderma_aequatoriale"
"Apaloderma narina","Apaloderma_narina"
"Apaloderma vittatum","Apaloderma_vittatum"
"Apalopteron familiare","Apalopteron_familiare"
"Aphanapteryx bonasia",NA
"Aphanotriccus audax","Aphanotriccus_audax"
"Aphanotriccus capitalis","Aphanotriccus_capitalis"
"Aphantochroa cirrochloris","Aphantochroa_cirrochloris"
"Aphelocephala leucopsis","Aphelocephala_leucopsis"
"Aphelocephala nigricincta","Aphelocephala_nigricincta"
"Aphelocephala pectoralis","Aphelocephala_pectoralis"
"Aphelocoma californica","Aphelocoma_californica"
"Aphelocoma coerulescens","Aphelocoma_coerulescens"
"Aphelocoma ultramarina","Aphelocoma_ultramarina"
"Aphelocoma unicolor","Aphelocoma_unicolor"
"Aphelocoma wollweberi","Aphelocoma_ultramarina"
"Aphrastura masafucrae","Aphrastura_masafuerae"
"Aphrastura spinicauda","Aphrastura_spinicauda"
"Aphrodroma brevirostris","Lugensa_brevirostris"
"Aplonis atrifusca","Aplonis_atrifusca"
"Aplonis brunneicapillus","Aplonis_brunneicapillus"
"Aplonis cantoroides","Aplonis_cantoroides"
"Aplonis cinerascens","Aplonis_cinerascens"
"Aplonis corvina",NA
"Aplonis crassa","Aplonis_crassa"
"Aplonis dichroa","Aplonis_dichroa"
"Aplonis feadensis","Aplonis_feadensis"
"Aplonis fusca",NA
"Aplonis grandis","Aplonis_grandis"
"Aplonis insularis","Aplonis_insularis"
"Aplonis magna","Aplonis_magna"
"Aplonis mavornata",NA
"Aplonis metallica","Aplonis_metallica"
"Aplonis minor","Aplonis_minor"
"Aplonis mysolensis","Aplonis_mysolensis"
"Aplonis mystacea","Aplonis_mystacea"
"Aplonis opaca","Aplonis_opaca"
"Aplonis panayensis","Aplonis_panayensis"
"Aplonis pelzelni","Aplonis_pelzelni"
"Aplonis santovestris","Aplonis_santovestris"
"Aplonis striata","Aplonis_striata"
"Aplonis tabuensis","Aplonis_tabuensis"
"Aplonis ulietensis",NA
"Aplonis zelandica","Aplonis_zelandica"
"Aplopelia larvata","Aplopelia_larvata"
"Aprositornis disjuncta","Myrmeciza_disjuncta"
"Aprosmictus erythropterus","Aprosmictus_erythropterus"
"Aprosmictus jonquillaceus","Aprosmictus_jonquillaceus"
"Aptenodytes forsteri","Aptenodytes_forsteri"
"Aptenodytes patagonicus","Aptenodytes_patagonicus"
"Apteryx australis","Apteryx_australis"
"Apteryx haastii","Apteryx_haastii"
"Apteryx mantelli","Apteryx_mantelli"
"Apteryx owenii","Apteryx_owenii"
"Apteryx rowi","Apteryx_australis"
"Apus acuticauda","Apus_acuticauda"
"Apus affinis","Apus_affinis"
"Apus alexandri","Apus_alexandri"
"Apus apus","Apus_apus"
"Apus balstoni","Apus_balstoni"
"Apus barbatus","Apus_barbatus"
"Apus batesi","Apus_batesi"
"Apus berliozi","Apus_berliozi"
"Apus bradfieldi","Apus_bradfieldi"
"Apus caffer","Apus_caffer"
"Apus horus","Apus_horus"
"Apus niansae","Apus_niansae"
"Apus nipalensis","Apus_nipalensis"
"Apus pacificus","Apus_pacificus"
"Apus pallidus","Apus_pallidus"
"Apus sladeniae","Apus_sladeniae"
"Apus unicolor","Apus_unicolor"
"Aquila adalberti","Aquila_adalberti"
"Aquila africana","Aquila_africanus"
"Aquila audax","Aquila_audax"
"Aquila chrysaetos","Aquila_chrysaetos"
"Aquila fasciata","Aquila_fasciatus"
"Aquila gurneyi","Aquila_gurneyi"
"Aquila heliaca","Aquila_heliaca"
"Aquila nipalensis","Aquila_nipalensis"
"Aquila rapax","Aquila_rapax"
"Aquila spilogaster","Hieraaetus_spilogaster"
"Aquila verreauxii","Aquila_verreauxii"
"Ara ambiguus","Ara_ambiguus"
"Ara ararauna","Ara_ararauna"
"Ara chloropterus","Ara_chloropterus"
"Ara glaucogularis","Ara_glaucogularis"
"Ara macao","Ara_macao"
"Ara militaris","Ara_militaris"
"Ara rubrogenys","Ara_rubrogenys"
"Ara severus","Ara_severus"
"Ara tricolor",NA
"Arachnothera affinis","Arachnothera_affinis"
"Arachnothera chrysogenys","Arachnothera_chrysogenys"
"Arachnothera clarae","Arachnothera_clarae"
"Arachnothera crassirostris","Arachnothera_crassirostris"
"Arachnothera dilutior","Arachnothera_longirostra"
"Arachnothera flammifera","Arachnothera_longirostra"
"Arachnothera flavigaster","Arachnothera_flavigaster"
"Arachnothera hypogrammica","Hypogramma_hypogrammicum"
"Arachnothera juliae","Arachnothera_juliae"
"Arachnothera longirostra","Arachnothera_longirostra"
"Arachnothera magna","Arachnothera_magna"
"Arachnothera modesta","Arachnothera_affinis"
"Arachnothera robusta","Arachnothera_robusta"
"Aramides albiventris","Aramides_cajanea"
"Aramides axillaris","Aramides_axillaris"
"Aramides cajaneus","Aramides_cajanea"
"Aramides calopterus","Aramides_calopterus"
"Aramides mangle","Aramides_mangle"
"Aramides saracura","Aramides_saracura"
"Aramides wolfi","Aramides_wolfi"
"Aramides ypecaha","Aramides_ypecaha"
"Aramidopsis plateni","Aramidopsis_plateni"
"Aramus guarauna","Aramus_guarauna"
"Aratinga auricapillus","Aratinga_auricapillus"
"Aratinga jandaya","Aratinga_jandaya"
"Aratinga maculata","Aratinga_solstitialis"
"Aratinga nenday","Nandayus_nenday"
"Aratinga solstitialis","Aratinga_solstitialis"
"Aratinga weddellii","Aratinga_weddellii"
"Arborophila ardens","Arborophila_ardens"
"Arborophila atrogularis","Arborophila_atrogularis"
"Arborophila brunneopectus","Arborophila_brunneopectus"
"Arborophila cambodiana","Arborophila_cambodiana"
"Arborophila campbelli","Arborophila_campbelli"
"Arborophila charltonii","Arborophila_charltonii"
"Arborophila chloropus","Arborophila_chloropus"
"Arborophila crudigularis","Arborophila_crudigularis"
"Arborophila davidi","Arborophila_davidi"
"Arborophila gingica","Arborophila_gingica"
"Arborophila graydoni","Arborophila_charltonii"
"Arborophila hyperythra","Arborophila_hyperythra"
"Arborophila javanica","Arborophila_javanica"
"Arborophila mandellii","Arborophila_mandellii"
"Arborophila orientalis","Arborophila_orientalis"
"Arborophila rolli","Arborophila_rolli"
"Arborophila rubrirostris","Arborophila_rubrirostris"
"Arborophila rufipectus","Arborophila_rufipectus"
"Arborophila rufogularis","Arborophila_rufogularis"
"Arborophila sumatrana","Arborophila_sumatrana"
"Arborophila tonkinensis","Arborophila_charltonii"
"Arborophila torqueola","Arborophila_torqueola"
"Arcanator orostruthus","Modulatrix_orostruthus"
"Archboldia papuensis","Archboldia_papuensis"
"Archilochus alexandri","Archilochus_alexandri"
"Archilochus colubris","Archilochus_colubris"
"Ardea alba","Casmerodius_albus"
"Ardea brachyrhyncha","Mesophoyx_intermedia"
"Ardea cinerea","Ardea_cinerea"
"Ardea cocoi","Ardea_cocoi"
"Ardea goliath","Ardea_goliath"
"Ardea herodias","Ardea_herodias"
"Ardea humbloti","Ardea_humbloti"
"Ardea insignis","Ardea_insignis"
"Ardea intermedia","Mesophoyx_intermedia"
"Ardea melanocephala","Ardea_melanocephala"
"Ardea pacifica","Ardea_pacifica"
"Ardea plumifera","Mesophoyx_intermedia"
"Ardea purpurea","Ardea_purpurea"
"Ardea sumatrana","Ardea_sumatrana"
"Ardenna bulleri","Puffinus_bulleri"
"Ardenna carneipes","Puffinus_carneipes"
"Ardenna creatopus","Puffinus_creatopus"
"Ardenna gravis","Puffinus_gravis"
"Ardenna grisea","Puffinus_griseus"
"Ardenna pacifica","Puffinus_pacificus"
"Ardenna tenuirostris","Puffinus_tenuirostris"
"Ardeola bacchus","Ardeola_bacchus"
"Ardeola grayii","Ardeola_grayii"
"Ardeola idae","Ardeola_idae"
"Ardeola ralloides","Ardeola_ralloides"
"Ardeola rufiventris","Ardeola_rufiventris"
"Ardeola speciosa","Ardeola_speciosa"
"Ardeotis arabs","Ardeotis_arabs"
"Ardeotis australis","Ardeotis_australis"
"Ardeotis kori","Ardeotis_kori"
"Ardeotis nigriceps","Ardeotis_nigriceps"
"Arenaria interpres","Arenaria_interpres"
"Arenaria melanocephala","Arenaria_melanocephala"
"Argusianus argus","Argusianus_argus"
"Argya altirostris","Turdoides_altirostris"
"Argya aylmeri","Turdoides_aylmeri"
"Argya caudata","Turdoides_caudata"
"Argya earlei","Turdoides_earlei"
"Argya fulva","Turdoides_fulva"
"Argya malcolmi","Turdoides_malcolmi"
"Argya rubiginosa","Turdoides_rubiginosa"
"Argya squamiceps","Turdoides_squamiceps"
"Argya subrufa","Turdoides_subrufa"
"Arizelocichla chlorigula","Andropadus_nigriceps"
"Arizelocichla fusciceps","Andropadus_nigriceps"
"Arizelocichla masukuensis","Andropadus_masukuensis"
"Arizelocichla milanjensis","Andropadus_milanjensis"
"Arizelocichla montana","Andropadus_montanus"
"Arizelocichla neumanni","Andropadus_nigriceps"
"Arizelocichla nigriceps","Andropadus_nigriceps"
"Arizelocichla striifacies","Andropadus_milanjensis"
"Arizelocichla tephrolaema","Andropadus_tephrolaemus"
"Arremon abeillei","Arremon_abeillei"
"Arremon assimilis","Arremon_torquatus"
"Arremon atricapillus","Arremon_torquatus"
"Arremon aurantiirostris","Arremon_aurantiirostris"
"Arremon axillaris","Arremon_taciturnus"
"Arremon basilicus","Arremon_torquatus"
"Arremon brunneinucha","Arremon_brunneinucha"
"Arremon castaneiceps","Arremon_castaneiceps"
"Arremon costaricensis","Arremon_torquatus"
"Arremon crassirostris","Arremon_crassirostris"
"Arremon dorbignii","Arremon_flavirostris"
"Arremon flavirostris","Arremon_flavirostris"
"Arremon franciscanus","Arremon_franciscanus"
"Arremon nigriceps","Arremon_abeillei"
"Arremon perijanus","Arremon_torquatus"
"Arremon phaeopleurus","Arremon_torquatus"
"Arremon phygas","Arremon_torquatus"
"Arremon schlegeli","Arremon_schlegeli"
"Arremon semitorquatus","Arremon_semitorquatus"
"Arremon taciturnus","Arremon_taciturnus"
"Arremon torquatus","Arremon_torquatus"
"Arremon virenticeps","Arremon_virenticeps"
"Arremonops chloronotus","Arremonops_chloronotus"
"Arremonops conirostris","Arremonops_conirostris"
"Arremonops rufivirgatus","Arremonops_rufivirgatus"
"Arremonops tocuyensis","Arremonops_tocuyensis"
"Arses insularis","Arses_insularis"
"Arses kaupi","Arses_kaupi"
"Arses lorealis","Arses_telescophthalmus"
"Arses telescopthalmus","Arses_telescophthalmus"
"Artamella viridis","Artamella_viridis"
"Artamus cinereus","Artamus_cinereus"
"Artamus cyanopterus","Artamus_cyanopterus"
"Artamus fuscus","Artamus_fuscus"
"Artamus insignis","Artamus_insignis"
"Artamus leucoryn","Artamus_leucorynchus"
"Artamus maximus","Artamus_maximus"
"Artamus mentalis","Artamus_mentalis"
"Artamus minor","Artamus_minor"
"Artamus monachus","Artamus_monachus"
"Artamus personatus","Artamus_personatus"
"Artamus superciliosus","Artamus_superciliosus"
"Artemisiospiza belli","Amphispiza_belli"
"Artemisiospiza nevadensis","Amphispiza_belli"
"Artisornis metopias","Artisornis_metopias"
"Artisornis moreaui","Artisornis_moreaui"
"Artisornis sousae","Artisornis_moreaui"
"Arundinax aedon","Acrocephalus_aedon"
"Arundinicola leucocephala","Arundinicola_leucocephala"
"Asarcornis scutulata","Cairina_scutulata"
"Asemospiza fuliginosa","Tiaris_fuliginosus"
"Asemospiza obscura","Tiaris_obscurus"
"Ashbyia lovensis","Ashbyia_lovensis"
"Asio abyssinicus","Asio_abyssinicus"
"Asio capensis","Asio_capensis"
"Asio clamator","Pseudoscops_clamator"
"Asio flammeus","Asio_flammeus"
"Asio madagascariensis","Asio_madagascariensis"
"Asio otus","Asio_otus"
"Asio stygius","Asio_stygius"
"Aspatha gularis","Aspatha_gularis"
"Asthenes anthoides","Asthenes_anthoides"
"Asthenes arequipae","Asthenes_arequipae"
"Asthenes ayacuchensis","Schizoeaca_vilcabambae"
"Asthenes baeri","Asthenes_baeri"
"Asthenes berlepschi","Asthenes_berlepschi"
"Asthenes coryi","Schizoeaca_coryi"
"Asthenes dorbignyi","Asthenes_dorbignyi"
"Asthenes flammulata","Asthenes_flammulata"
"Asthenes fuliginosa","Schizoeaca_fuliginosa"
"Asthenes griseomurina","Schizoeaca_griseomurina"
"Asthenes harterti","Schizoeaca_harterti"
"Asthenes helleri","Schizoeaca_helleri"
"Asthenes heterura","Asthenes_heterura"
"Asthenes huancavelicae","Asthenes_huancavelicae"
"Asthenes hudsoni","Asthenes_hudsoni"
"Asthenes humilis","Asthenes_humilis"
"Asthenes luizae","Asthenes_luizae"
"Asthenes maculicauda","Asthenes_maculicauda"
"Asthenes modesta","Asthenes_modesta"
"Asthenes moreirae","Oreophylax_moreirae"
"Asthenes ottonis","Asthenes_ottonis"
"Asthenes palpebralis","Schizoeaca_palpebralis"
"Asthenes perijana","Schizoeaca_perijana"
"Asthenes pudibunda","Asthenes_pudibunda"
"Asthenes pyrrholeuca","Asthenes_pyrrholeuca"
"Asthenes urubambensis","Asthenes_urubambensis"
"Asthenes usheri","Asthenes_dorbignyi"
